car_x,obstacle_x,obstacle_y,lane_delta,obstacle_speed,obstacle_type,action
0.268,0.5,0.8646153846153846,0.5,0.75,0,1
0.268,0.5,0.8784615384615385,0.5,0.75,0,1
0.268,0.5,0.8923076923076924,0.5,0.75,0,1
0.268,0.5,0.9061538461538462,0.5,0.75,0,1
0.268,0.5,0.92,0.5,0.75,0,1
0.268,0.5,0.9338461538461539,0.5,0.75,0,1
0.268,0.5,0.8892307692307693,0.5,0.5833333333333334,1,1
0.268,0.5,0.9,0.5,0.5833333333333334,1,1
0.268,0.5,0.9107692307692308,0.5,0.5833333333333334,1,1
0.268,0.5,0.9215384615384615,0.5,0.5833333333333334,1,1
0.268,0.5,0.9323076923076923,0.5,0.5833333333333334,1,1
0.268,0.26,-0.05076923076923077,0.0,0.5,0,1
0.268,0.26,-0.04153846153846154,0.0,0.5,0,1
0.268,0.26,-0.03230769230769231,0.0,0.5,0,1
0.268,0.26,-0.023076923076923078,0.0,0.5,0,1
0.268,0.26,-0.013846153846153847,0.0,0.5,0,1
0.268,0.26,-0.004615384615384616,0.0,0.5,0,1
0.282,0.26,0.004615384615384616,0.0,0.5,0,2
0.296,0.26,0.013846153846153847,0.0,0.5,0,2
0.31,0.26,0.023076923076923078,0.0,0.5,0,2
0.324,0.26,0.03230769230769231,0.0,0.5,0,2
0.338,0.26,0.04153846153846154,0.0,0.5,0,2
0.352,0.26,0.05076923076923077,0.0,0.5,0,2
0.366,0.26,0.06,0.0,0.5,0,2
0.38,0.26,0.06923076923076923,-0.5,0.5,0,2
0.394,0.26,0.07846153846153846,-0.5,0.5,0,2
0.408,0.26,0.0876923076923077,-0.5,0.5,0,2
0.422,0.26,0.09692307692307692,-0.5,0.5,0,2
0.436,0.26,0.10615384615384615,-0.5,0.5,0,2
0.45,0.26,0.11538461538461539,-0.5,0.5,0,2
0.464,0.26,0.12461538461538461,-0.5,0.5,0,2
0.478,0.26,0.13384615384615384,-0.5,0.5,0,2
0.492,0.26,0.14307692307692307,-0.5,0.5,0,2
0.506,0.26,0.1523076923076923,-0.5,0.5,0,2
0.52,0.26,0.16153846153846155,-0.5,0.5,0,2
0.534,0.26,0.17076923076923076,-0.5,0.5,0,2
0.548,0.26,0.18,-0.5,0.5,0,2
0.562,0.26,0.18923076923076923,-0.5,0.5,0,2
0.576,0.26,0.19846153846153847,-0.5,0.5,0,2
0.59,0.26,0.2076923076923077,-0.5,0.5,0,2
0.604,0.26,0.2169230769230769,-0.5,0.5,0,2
0.618,0.26,0.22615384615384615,-0.5,0.5,0,2
0.632,0.26,0.2353846153846154,-1.0,0.5,0,2
0.632,0.26,0.24461538461538462,-1.0,0.5,0,1
0.632,0.26,0.25384615384615383,-1.0,0.5,0,1
0.632,0.26,0.2630769230769231,-1.0,0.5,0,1
0.632,0.26,0.2723076923076923,-1.0,0.5,0,1
0.632,0.26,0.2815384615384615,-1.0,0.5,0,1
0.632,0.26,0.2907692307692308,-1.0,0.5,0,1
0.632,0.26,0.3,-1.0,0.5,0,1
0.632,0.26,0.30923076923076925,-1.0,0.5,0,1
0.632,0.26,0.31846153846153846,-1.0,0.5,0,1
0.632,0.26,0.32769230769230767,-1.0,0.5,0,1
0.632,0.26,0.33692307692307694,-1.0,0.5,0,1
0.646,0.26,0.34615384615384615,-1.0,0.5,0,2
0.66,0.26,0.3553846153846154,-1.0,0.5,0,2
0.674,0.26,0.3646153846153846,-1.0,0.5,0,2
0.688,0.26,0.37384615384615383,-1.0,0.5,0,2
0.702,0.26,0.3830769230769231,-1.0,0.5,0,2
0.716,0.26,0.3923076923076923,-1.0,0.5,0,2
0.73,0.26,0.4015384615384615,-1.0,0.5,0,2
0.744,0.26,0.4107692307692308,-1.0,0.5,0,2
0.758,0.26,0.42,-1.0,0.5,0,2
0.758,0.26,0.42923076923076925,-1.0,0.5,0,1
0.758,0.26,0.43846153846153846,-1.0,0.5,0,1
0.758,0.26,0.44769230769230767,-1.0,0.5,0,1
0.758,0.26,0.45692307692307693,-1.0,0.5,0,1
0.758,0.26,0.46615384615384614,-1.0,0.5,0,1
0.758,0.26,0.4753846153846154,-1.0,0.5,0,1
0.758,0.26,0.4846153846153846,-1.0,0.5,0,1
0.758,0.26,0.4938461538461538,-1.0,0.5,0,1
0.758,0.26,0.5030769230769231,-1.0,0.5,0,1
0.758,0.26,0.5123076923076924,-1.0,0.5,0,1
0.758,0.26,0.5215384615384615,-1.0,0.5,0,1
0.758,0.26,0.5307692307692308,-1.0,0.5,0,1
0.744,0.26,0.54,-1.0,0.5,0,0
0.73,0.26,0.5492307692307692,-1.0,0.5,0,0
0.716,0.26,0.5584615384615385,-1.0,0.5,0,0
0.702,0.26,0.5676923076923077,-1.0,0.5,0,0
0.688,0.26,0.5769230769230769,-1.0,0.5,0,0
0.674,0.26,0.5861538461538461,-1.0,0.5,0,0
0.66,0.26,0.5953846153846154,-1.0,0.5,0,0
0.646,0.26,0.6046153846153847,-1.0,0.5,0,0
0.632,0.26,0.6138461538461538,-1.0,0.5,0,0
0.618,0.26,0.6230769230769231,-0.5,0.5,0,0
0.604,0.26,0.6323076923076923,-0.5,0.5,0,0
0.59,0.26,0.6415384615384615,-0.5,0.5,0,0
0.576,0.26,0.6507692307692308,-0.5,0.5,0,0
0.562,0.26,0.66,-0.5,0.5,0,0
0.548,0.26,0.6692307692307692,-0.5,0.5,0,0
0.548,0.26,0.6784615384615384,-0.5,0.5,0,1
0.548,0.26,0.6876923076923077,-0.5,0.5,0,1
0.548,0.26,0.696923076923077,-0.5,0.5,0,1
0.548,0.26,0.7061538461538461,-0.5,0.5,0,1
0.548,0.26,0.7153846153846154,-0.5,0.5,0,1
0.562,0.26,0.7246153846153847,-0.5,0.5,0,2
0.576,0.26,0.7338461538461538,-0.5,0.5,0,2
0.59,0.26,0.7430769230769231,-0.5,0.5,0,2
0.604,0.26,0.7523076923076923,-0.5,0.5,0,2
0.618,0.26,0.7615384615384615,-0.5,0.5,0,2
0.632,0.26,0.7707692307692308,-1.0,0.5,0,2
0.646,0.26,0.78,-1.0,0.5,0,2
0.66,0.26,0.7892307692307692,-1.0,0.5,0,2
0.674,0.26,0.7984615384615384,-1.0,0.5,0,2
0.688,0.26,0.8076923076923077,-1.0,0.5,0,2
0.702,0.26,0.816923076923077,-1.0,0.5,0,2
0.702,0.26,0.8261538461538461,-1.0,0.5,0,1
0.702,0.26,0.8353846153846154,-1.0,0.5,0,1
0.702,0.26,0.8446153846153847,-1.0,0.5,0,1
0.702,0.26,0.8538461538461538,-1.0,0.5,0,1
0.702,0.26,0.8630769230769231,-1.0,0.5,0,1
0.702,0.26,0.8723076923076923,-1.0,0.5,0,1
0.702,0.26,0.8815384615384615,-1.0,0.5,0,1
0.702,0.26,0.8907692307692308,-1.0,0.5,0,1
0.702,0.26,0.9,-1.0,0.5,0,1
0.702,0.26,0.9092307692307692,-1.0,0.5,0,1
0.702,0.26,0.9184615384615384,-1.0,0.5,0,1
0.688,0.26,0.9276923076923077,-1.0,0.5,0,0
0.674,0.26,0.936923076923077,-1.0,0.5,0,0
0.66,0.26,0.88,-1.0,0.75,0,0
0.646,0.26,0.8938461538461538,-1.0,0.75,0,0
0.632,0.26,0.9076923076923077,-1.0,0.75,0,0
0.618,0.26,0.9215384615384615,-0.5,0.75,0,0
0.604,0.26,0.9353846153846154,-0.5,0.75,0,0
0.59,0.26,0.8061538461538461,-0.5,0.75,1,0
0.576,0.26,0.82,-0.5,0.75,1,0
0.562,0.26,0.8338461538461538,-0.5,0.75,1,0
0.548,0.26,0.8476923076923077,-0.5,0.75,1,0
0.534,0.26,0.8615384615384616,-0.5,0.75,1,0
0.52,0.26,0.8753846153846154,-0.5,0.75,1,0
0.506,0.26,0.8892307692307693,-0.5,0.75,1,0
0.492,0.26,0.9030769230769231,-0.5,0.75,1,0
0.478,0.26,0.916923076923077,-0.5,0.75,1,0
0.464,0.26,0.9307692307692308,-0.5,0.75,1,0
0.45,0.26,-0.26153846153846155,-0.5,0.5833333333333334,1,0
0.436,0.26,-0.25076923076923074,-0.5,0.5833333333333334,1,0
0.422,0.26,-0.24,-0.5,0.5833333333333334,1,0
0.408,0.26,-0.22923076923076924,-0.5,0.5833333333333334,1,0
0.408,0.26,-0.21846153846153846,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.2076923076923077,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.19692307692307692,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.18615384615384614,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.1753846153846154,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.1646153846153846,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.15384615384615385,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.14307692307692307,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.13230769230769232,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.12153846153846154,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.11076923076923077,-0.5,0.5833333333333334,1,1
0.408,0.26,-0.1,-0.5,0.5833333333333334,1,1
0.394,0.26,-0.08923076923076922,-0.5,0.5833333333333334,1,0
0.38,0.26,-0.07846153846153846,-0.5,0.5833333333333334,1,0
0.366,0.26,-0.06769230769230769,0.0,0.5833333333333334,1,0
0.352,0.26,-0.05692307692307692,0.0,0.5833333333333334,1,0
0.338,0.26,-0.046153846153846156,0.0,0.5833333333333334,1,0
0.324,0.26,-0.03538461538461538,0.0,0.5833333333333334,1,0
0.31,0.26,-0.024615384615384615,0.0,0.5833333333333334,1,0
0.296,0.26,-0.013846153846153847,0.0,0.5833333333333334,1,0
0.282,0.26,-0.003076923076923077,0.0,0.5833333333333334,1,0
0.268,0.26,0.007692307692307693,0.0,0.5833333333333334,1,0
0.254,0.26,0.018461538461538463,0.0,0.5833333333333334,1,0
0.24,0.26,0.02923076923076923,0.0,0.5833333333333334,1,0
0.226,0.26,0.04,0.0,0.5833333333333334,1,0
0.212,0.26,0.05076923076923077,0.0,0.5833333333333334,1,0
0.198,0.26,0.06153846153846154,0.0,0.5833333333333334,1,0
0.198,0.26,0.07230769230769231,0.0,0.5833333333333334,1,0
0.198,0.26,0.08615384615384615,0.0,0.8333333333333334,1,0
0.198,0.26,0.10153846153846154,0.0,0.8333333333333334,1,0
0.198,0.26,0.11692307692307692,0.0,0.8333333333333334,1,0
0.198,0.26,0.13230769230769232,0.0,0.8333333333333334,1,0
0.198,0.26,0.1476923076923077,0.0,0.8333333333333334,1,1
0.198,0.26,0.16307692307692306,0.0,0.8333333333333334,1,1
0.198,0.26,0.17846153846153845,0.0,0.8333333333333334,1,1
0.198,0.26,0.19384615384615383,0.0,0.8333333333333334,1,1
0.198,0.26,0.20923076923076922,0.0,0.8333333333333334,1,1
0.198,0.26,0.2246153846153846,0.0,0.8333333333333334,1,1
0.198,0.26,0.24,0.0,0.8333333333333334,1,1
0.198,0.26,0.2553846153846154,0.0,0.8333333333333334,1,1
0.198,0.26,0.27076923076923076,0.0,0.8333333333333334,1,1
0.198,0.26,0.28615384615384615,0.0,0.8333333333333334,1,1
0.198,0.26,0.30153846153846153,0.0,0.8333333333333334,1,1
0.212,0.26,0.3169230769230769,0.0,0.8333333333333334,1,2
0.226,0.26,0.3323076923076923,0.0,0.8333333333333334,1,2
0.24,0.26,0.3476923076923077,0.0,0.8333333333333334,1,2
0.254,0.26,0.3630769230769231,0.0,0.8333333333333334,1,2
0.268,0.26,0.37846153846153846,0.0,0.8333333333333334,1,2
0.282,0.26,0.39384615384615385,0.0,0.8333333333333334,1,2
0.296,0.26,0.40923076923076923,0.0,0.8333333333333334,1,2
0.31,0.26,0.4246153846153846,0.0,0.8333333333333334,1,2
0.324,0.26,0.44,0.0,0.8333333333333334,1,2
0.338,0.26,0.4553846153846154,0.0,0.8333333333333334,1,2
0.352,0.26,0.4707692307692308,0.0,0.8333333333333334,1,2
0.366,0.26,0.48615384615384616,0.0,0.8333333333333334,1,2
0.38,0.26,0.5015384615384615,-0.5,0.8333333333333334,1,2
0.394,0.26,0.5169230769230769,-0.5,0.8333333333333334,1,2
0.408,0.26,0.5323076923076923,-0.5,0.8333333333333334,1,2
0.422,0.26,0.5476923076923077,-0.5,0.8333333333333334,1,2
0.436,0.26,0.563076923076923,-0.5,0.8333333333333334,1,2
0.45,0.26,0.5784615384615385,-0.5,0.8333333333333334,1,2
0.464,0.26,0.5938461538461538,-0.5,0.8333333333333334,1,2
0.478,0.26,0.6092307692307692,-0.5,0.8333333333333334,1,2
0.492,0.26,0.6246153846153846,-0.5,0.8333333333333334,1,2
0.506,0.26,0.64,-0.5,0.8333333333333334,1,2
0.52,0.26,0.6553846153846153,-0.5,0.8333333333333334,1,2
0.534,0.26,0.6707692307692308,-0.5,0.8333333333333334,1,2
0.548,0.26,0.6861538461538461,-0.5,0.8333333333333334,1,2
0.562,0.26,0.7015384615384616,-0.5,0.8333333333333334,1,2
0.576,0.26,0.7169230769230769,-0.5,0.8333333333333334,1,2
0.59,0.26,0.7323076923076923,-0.5,0.8333333333333334,1,2
0.604,0.26,0.7476923076923077,-0.5,0.8333333333333334,1,2
0.618,0.26,0.7630769230769231,-0.5,0.8333333333333334,1,2
0.632,0.26,0.7784615384615384,-1.0,0.8333333333333334,1,2
0.646,0.26,0.7938461538461539,-1.0,0.8333333333333334,1,2
0.66,0.26,0.8092307692307692,-1.0,0.8333333333333334,1,2
0.674,0.26,0.8246153846153846,-1.0,0.8333333333333334,1,2
0.688,0.26,0.84,-1.0,0.8333333333333334,1,2
0.702,0.26,0.8553846153846154,-1.0,0.8333333333333334,1,2
0.716,0.26,0.8707692307692307,-1.0,0.8333333333333334,1,2
0.73,0.26,0.8861538461538462,-1.0,0.8333333333333334,1,2
0.73,0.26,0.9015384615384615,-1.0,0.8333333333333334,1,1
0.73,0.26,0.916923076923077,-1.0,0.8333333333333334,1,1
0.73,0.26,0.9323076923076923,-1.0,0.8333333333333334,1,1
0.73,0.26,0.6861538461538461,-1.0,0.5833333333333334,1,1
0.73,0.26,0.696923076923077,-1.0,0.5833333333333334,1,1
0.73,0.26,0.7076923076923077,-1.0,0.5833333333333334,1,1
0.73,0.26,0.7184615384615385,-1.0,0.5833333333333334,1,1
0.73,0.26,0.7292307692307692,-1.0,0.5833333333333334,1,1
0.73,0.26,0.74,-1.0,0.5833333333333334,1,1
0.73,0.26,0.7507692307692307,-1.0,0.5833333333333334,1,1
0.73,0.26,0.7615384615384615,-1.0,0.5833333333333334,1,1
0.73,0.26,0.7723076923076924,-1.0,0.5833333333333334,1,1
0.73,0.26,0.7830769230769231,-1.0,0.5833333333333334,1,1
0.73,0.26,0.7938461538461539,-1.0,0.5833333333333334,1,1
0.73,0.26,0.8046153846153846,-1.0,0.5833333333333334,1,1
0.73,0.26,0.8153846153846154,-1.0,0.5833333333333334,1,1
0.73,0.26,0.8261538461538461,-1.0,0.5833333333333334,1,1
0.73,0.26,0.8369230769230769,-1.0,0.5833333333333334,1,1
0.73,0.26,0.8476923076923077,-1.0,0.5833333333333334,1,1
0.73,0.26,0.8584615384615385,-1.0,0.5833333333333334,1,1
0.73,0.26,0.8692307692307693,-1.0,0.5833333333333334,1,1
0.73,0.26,0.88,-1.0,0.5833333333333334,1,1
0.73,0.26,0.8907692307692308,-1.0,0.5833333333333334,1,1
0.73,0.26,0.9015384615384615,-1.0,0.5833333333333334,1,1
0.73,0.26,0.9123076923076923,-1.0,0.5833333333333334,1,1
0.716,0.26,0.9230769230769231,-1.0,0.5833333333333334,1,0
0.702,0.26,0.9338461538461539,-1.0,0.5833333333333334,1,0
0.688,0.5,0.9307692307692308,-0.5,0.5833333333333334,1,0
0.674,0.26,-0.009230769230769232,-1.0,0.5833333333333334,1,0
0.66,0.26,0.0015384615384615385,-1.0,0.5833333333333334,1,0
0.646,0.26,0.012307692307692308,-1.0,0.5833333333333334,1,0
0.632,0.26,0.023076923076923078,-1.0,0.5833333333333334,1,0
0.618,0.26,0.033846153846153845,-0.5,0.5833333333333334,1,0
0.604,0.26,0.04461538461538461,-0.5,0.5833333333333334,1,0
0.59,0.26,0.055384615384615386,-0.5,0.5833333333333334,1,0
0.576,0.26,0.06615384615384616,-0.5,0.5833333333333334,1,0
0.562,0.26,0.07692307692307693,-0.5,0.5833333333333334,1,0
0.548,0.26,0.0876923076923077,-0.5,0.5833333333333334,1,0
0.534,0.26,0.09899999999999999,-0.5,0.5833333333333334,1,0
0.52,0.26,0.11030769230769229,-0.5,0.5833333333333334,1,0
0.506,0.26,0.12161538461538458,-0.5,0.5833333333333334,1,0
0.492,0.26,0.1329230769230769,-0.5,0.5833333333333334,1,0
0.478,0.26,0.1442307692307692,-0.5,0.5833333333333334,1,0
0.478,0.26,0.1555384615384615,-0.5,0.5833333333333334,1,1
0.478,0.26,0.16684615384615378,-0.5,0.5833333333333334,1,1
0.478,0.26,0.17815384615384608,-0.5,0.5833333333333334,1,1
0.478,0.26,0.18946153846153838,-0.5,0.5833333333333334,1,1
0.478,0.26,0.20076923076923067,-0.5,0.5833333333333334,1,1
0.478,0.26,0.21207692307692297,-0.5,0.5833333333333334,1,1
0.492,0.26,0.2233846153846153,-0.5,0.5833333333333334,1,2
0.506,0.26,0.2346923076923076,-0.5,0.5833333333333334,1,2
0.52,0.26,0.24599999999999989,-0.5,0.5833333333333334,1,2
0.534,0.26,0.2573076923076922,-0.5,0.5833333333333334,1,2
0.548,0.26,0.2686153846153845,-0.5,0.5833333333333334,1,2
0.562,0.26,0.2799230769230768,-0.5,0.5833333333333334,1,2
0.576,0.26,0.29123076923076907,-0.5,0.5833333333333334,1,2
0.59,0.26,0.30253846153846137,-0.5,0.5833333333333334,1,2
0.604,0.26,0.31384615384615366,-0.5,0.5833333333333334,1,2
0.618,0.26,0.32515384615384596,-0.5,0.5833333333333334,1,2
0.618,0.26,0.33646153846153826,-0.5,0.5833333333333334,1,1
0.618,0.26,0.34776923076923055,-0.5,0.5833333333333334,1,1
0.618,0.26,0.35907692307692285,-0.5,0.5833333333333334,1,1
0.618,0.26,0.37038461538461515,-0.5,0.5833333333333334,1,1
0.618,0.26,0.38169230769230744,-0.5,0.5833333333333334,1,1
0.618,0.26,0.39299999999999974,-0.5,0.5833333333333334,1,1
0.618,0.26,0.4043076923076921,-0.5,0.5833333333333334,1,1
0.632,0.26,0.4156153846153844,-1.0,0.5833333333333334,1,2
0.646,0.26,0.42692307692307674,-1.0,0.5833333333333334,1,2
0.66,0.26,0.4382307692307691,-1.0,0.5833333333333334,1,2
0.674,0.26,0.44953846153846144,-1.0,0.5833333333333334,1,2
0.688,0.26,0.4608461538461538,-1.0,0.5833333333333334,1,2
0.702,0.26,0.47215384615384615,-1.0,0.5833333333333334,1,2
0.716,0.26,0.48346153846153844,-1.0,0.5833333333333334,1,2
0.73,0.26,0.4947692307692308,-1.0,0.5833333333333334,1,2
0.744,0.26,0.5060769230769232,-1.0,0.5833333333333334,1,2
0.758,0.26,0.5173846153846154,-1.0,0.5833333333333334,1,2
0.772,0.26,0.5286923076923078,-1.0,0.5833333333333334,1,2
0.786,0.26,0.5400000000000001,-1.0,0.5833333333333334,1,2
0.8,0.26,0.5513076923076925,-1.0,0.5833333333333334,1,2
0.802,0.26,0.5626153846153849,-1.0,0.5833333333333334,1,2
